Date	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV	TRFEE	Volume_BTC	Volume_Currency	Weighted_Price	JPY_Rate	GBP_Rate	CHF_Rate	EUR_Rate	CNY_Rate	CAD_Rate	SEK_Rate	Dollar_Index
2015-06-23	8.81666666667	0.563772474969	223786	271463	128795	664	121894	1260338.90959	22.92876742	4506.95	1105005.96	245.18	0.00809985501259528	1.58030060478104	1.08046667516634	1.12884781889669	0.163782457588533	0.812334486848305	0.122322662719722	1
2015-06-24	7.8	0.380177750493	209771	218529	114471	854	110435	1132574.14553	16.74555521	887.42	216498.79	243.96	0.00807350115451066	1.57490731670441	1.07297633979873	1.1207847286356	0.163723732573655	0.810353070832962	0.121501072854473	1
2015-06-25	7.06666666667	0.337917339802	198842	199310	113329	1041	107281	942740.579846	16.65594974	NA	NA	NA	0.00807800117938817	1.57219108410436	1.06959307331526	1.11974308614631	0.163738745008015	0.80907458049483	0.121343024596231	1
2015-06-26	7.78333333333	0.40517372054	238961	240437	115640	1040	111419	1512668.25294	18.07278654	NA	NA	NA	0.00808793199666777	1.57285380166628	1.06916423431803	1.11908020559742	0.163762341539464	0.809480637223158	0.121056581846355	1
2015-06-27	8.73333333333	0.460095725954	176240	258833	108876	968	100268	1294255.24826	17.01717922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-06-28	8.15	0.381588948827	144758	230750	97690	856	89826	870994.430958	15.34595899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-06-29	9.18333333333	0.446058342927	228764	224321	117119	737	110573	1139559.77246	17.63474995	NA	NA	NA	0.00812598527571468	1.57254957462534	1.07008866754699	1.11275799294066	0.163723196466199	0.809598601013617	0.120454934195469	1
2015-06-30	9.08333333333	0.542220502467	324844	261770	149003	701	144779	1734608.37327	27.42901276	NA	NA	NA	0.00816286549230242	1.5722874896229	1.07312717844817	1.11489307617953	0.163718103620462	0.806510149930237	0.120777176978421	1
2015-07-01	8.86666666667	0.595783483571	239136	250536	150917	892	143673	1280883.76496	23.45051495	NA	NA	NA	0.00815447843955901	1.56865943932974	1.06754347570805	1.11356466525689	0.163718639694567	0.800973984364988	0.120544378412913	1
2015-07-02	8.28333333333	0.488187599182	255701	254259	135567	1364	130719	1337087.91503	21.94824463	4192.28	1070677.46	255.39	0.00812354283950316	1.56261963806604	1.05909204039377	1.10857248013161	0.163713279111495	0.796146650212969	0.1193438475263	1
2015-07-03	7.48333333333	0.434107951176	243723	270019	138811	1301	127989	1337098.45126	25.17856317	5743.91	1457745.01	253.79	0.00812651356315114	1.56261963806604	1.05947467007959	1.10868678267965	0.163734991641329	0.795551277257576	0.11852104696752	1
2015-07-04	7.33333333333	0.386377759134	169951	250207	114310	1356	104771	1036173.95773	19.74261492	5407.06	1379849.13	255.19	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-05	8.75	0.362671220714	219976	241519	101714	1374	96444	933717.890501	18.13805799	9850.29	2598426.79	263.79	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-06	6.9	0.433578451942	347366	276989	151741	1183	143911	1530520.87732	29.305557	14135.05	3792479.25	268.3	0.00815102213817613	1.55840917591323	1.06017893700099	1.10629381614946	0.163716227388743	0.793833501361424	0.118019166312609	1
2015-07-07	8.55	0.740731677494	317056	295662	201921	1483	195298	1344477.33377	44.63938234	9153.89	2404124.7	262.63	0.0081608670105112	1.55357664415016	1.05804878874575	1.10150233904022	0.163660496120428	0.78945290913397	0.117696075777441	1
2015-07-08	11	0.713985306876	256731	273054	200420	1217	197841	1278925.21536	50.05174109	11588.3	3082818.48	266.03	0.00820041822132929	1.54412729785443	1.05673058125466	1.10168557893577	0.163618722563185	0.786225332180203	0.117620075394468	1
2015-07-09	8.71666666667	0.667957955512	241286	263045	187202	861	179359	1298475.19061	42.4508178	14625.12	3919911.89	268.03	0.00824028676197932	1.53862486940921	1.05594836834858	1.10426467015614	0.163649515106487	0.785953440118207	0.117854899404951	1
2015-07-10	11.5166666667	0.666309570655	368117	273833	214487	794	213672	1780454.01324	38.9927783	37708.67	10639306.28	282.14	0.0082058688373925	1.54235539261428	1.05907633716331	1.10969440125884	0.163697199468311	0.786800632587709	0.118283563552576	1
2015-07-11	9.31666666667	0.672474565177	228868	278810	171652	836	171529	1354466.27273	36.93888783	2876.07	818537.51	284.6	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-12	9.75	0.730473594389	265806	271999	204729	819	204511	1292504.56927	45.57106997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-13	8.88333333333	0.722125849231	232056	232590	176542	753	176542	1331647.86294	34.05650153	2870.25	813988.29	283.59	0.00814849823177588	1.54917947708996	1.05948477255511	1.10961190214111	0.163712475054312	0.786404636641738	0.118270833111576	1
2015-07-14	9.28333333333	0.675312254926	225237	229381	119707	941	119332	1286400.63958	28.01547123	7087.31	2026677.65	285.96	0.00811286619449786	1.55267448179489	1.05650059533809	1.10350428821766	0.163712475054312	0.784682988072819	0.117797840058805	1
2015-07-15	7.58333333333	0.664601344567	211727	234754	122340	780	116425	1268311.65075	28.01849933	6224.49	1771821.57	284.65	0.00809624819858478	1.55954174425387	1.05496137786396	1.09963096384853	0.163702558998402	0.782386905972742	0.117524280516355	1
2015-07-16	8.58333333333	0.645337602671	264206	228231	113812	881	111183	1473628.09826	27.19002001	10791.04	2999632.06	277.97	0.00807597880863161	1.56214363598304	1.05003633125706	1.09383340479712	0.163684070102614	0.776017941534808	0.117336324627369	1
2015-07-17	8.43333333333	0.66734768947	215038	214161	118048	1003	110715	1229550.44066	24.85055473	7271.71	1990750.14	273.77	0.00806269552036637	1.56181914446671	1.04481526098963	1.08869014245511	0.163699075263924	0.771622799910492	0.116802235127571	1
2015-07-18	7.76666666667	0.593763267994	178046	219461	120617	748	105710	947779.373421	44.79302014	11877.4	3127342.74	263.3	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-19	8.01666666667	0.625128986119	117116	242814	134643	653	129223	751333.20894	18.96201852	3590.74	960652.66	267.54	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-20	7.33333333333	0.482804768615	181888	216715	112440	693	105702	949290.190688	34.33022074	5532.95	1498577.55	270.85	0.00805418858077143	1.55970228402802	1.04042357724677	1.08508475054444	0.16377092378265	0.770315135922106	0.116044686487873	1
2015-07-21	8.3	0.439613335473	209549	240028	123367	649	117682	1096580.92505	28.07981875	6393.04	1756330.55	274.73	0.00805049269015264	1.5570357775681	1.03955507042986	1.08561248628057	0.16377092378265	0.770190545140868	0.116058693202326	1
2015-07-22	8.6	0.502638070762	185458	270355	147520	718	143934	1030804.42292	29.63588801	4867.18	1324755.2	272.18	0.0080654267417289	1.55818577314062	1.04145620572509	1.09024740984472	0.16377092378265	0.770149023836112	0.116476809467235	1
2015-07-23	7.38333333333	0.368611092535	204241	207134	111582	826	107076	1185367.95331	26.29277354	4216.46	1150469.75	272.85	0.0080710901621482	1.55871767414384	1.04326089972907	1.09500360803689	0.16377092378265	0.76884043485615	0.116550252389572	1
2015-07-24	6.81666666667	0.350819496881	231446	217981	109852	914	106528	1221682.85841	23.81935542	10601.77	2970184.69	280.16	0.00807076446280992	1.55340771049451	1.04189783774942	1.09672331973762	0.16377092378265	0.767100589900354	0.116484271711212	1
2015-07-25	8.53333333333	0.366369091607	194140	201269	106038	975	99402	879910.289118	21.29176583	4656.28	1323859.68	284.32	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-26	8.2	0.371112111686	123793	244803	89650	961	85399	579341.806797	19.31582931	3169.15	906643.78	286.08	NA	NA	NA	NA	NA	NA	NA	NA
2015-07-27	8.41666666667	0.521914199091	175978	229418	111331	994	108188	926695.322343	31.04624618	6341.92	1803651.86	284.4	0.00809172782664282	1.55240210940399	1.04145945962834	1.10202795183697	0.16377092378265	0.767259502508939	0.116837444064074	1
2015-07-28	8	0.479636830343	299639	240969	117412	630	113425	1265076.76544	27.07995409	5280.56	1515823.87	287.06	0.00809867424702576	1.55617076173003	1.03964693590057	1.10580325548478	0.16377092378265	0.768680866764545	0.117072165624334	1
2015-07-29	10.1	0.780838652745	200269	255290	136195	806	132097	1103188.35067	37.6968152	4107.31	1172225.78	285.4	0.00809048397275125	1.56036668617125	1.03840973779116	1.10531679484657	0.16377092378265	0.771706165160553	0.116736786563129	1
2015-07-30	9.65	0.739444802277	198687	247799	133697	921	128885	1033333.15762	34.2211923	4345.81	1231496.76	283.38	0.00806562189977658	1.56091956893645	1.03403420171526	1.09896027368507	0.162083748672939	0.771408514807186	0.116026644358611	1
2015-07-31	9.43333333333	0.74784430497	209161	232699	133640	1033	124065	1041513.33587	36.24450554	5620.37	1572480.72	279.78	0.00805827746260959	1.56046408201799	1.03450166503043	1.09663913005811	0.161036819458401	0.76870450230227	0.116011299500571	1
2015-08-01	7.91666666667	0.719474664549	187600	275871	163175	946	156306	884759.556435	35.53322565	3501.22	971878.01	277.58	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-02	7.41666666667	0.420317352198	169786	248553	98976	877	93462	671499.468955	23.21137984	3394.95	942827.4	277.71	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-03	8	0.429767978435	195622	226079	118560	665	114769	949949.815226	24.44201702	5335.27	1492905.68	279.82	0.00805827746260959	1.56084647826209	1.03486458796866	1.09706622549977	0.161037338117216	0.763685239491691	0.115957355522933	1
2015-08-04	8.96666666667	0.692439946863	211219	265834	132719	655	129710	1075348.88339	34.06960048	4964.27	1390071.64	280.02	0.00806217549743623	1.55995045597352	1.03159252095422	1.09561665687916	0.161039931461405	0.760867084129074	0.115667645214945	1
2015-08-05	11.5666666667	0.790243065546	241301	250494	130246	632	127347	1327670.61201	34.44055291	4691.69	1306242.55	278.42	0.00804298169417366	1.55858162837491	1.02453137934709	1.09041027777111	0.161039412785885	0.759203443746821	0.11502198645271	1
2015-08-06	9.05	0.757048906599	192496	247781	132494	691	129396	1103973.30483	35.89801803	4797.37	1324558.96	276.1	0.00802033958117787	1.55750867142953	1.02033632325887	1.0897234717718	0.161039412785885	0.759341802525571	0.114660358818127	1
2015-08-07	8.3	0.56792280036	230425	242234	124658	941	119389	1228088.12094	29.64618859	6556.78	1793168.89	273.48	0.00802117590438758	1.55257805586176	1.01858925388337	1.09216567716456	0.161039412785885	0.761359483493726	0.114324127192451	1
2015-08-08	7.71666666667	0.350295249064	249553	233508	104420	794	99688	1303148.20585	23.04214901	10737.32	2846179.98	265.07	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-09	8.08333333333	0.354968318233	305442	218499	88425	805	82199	1075398.3593	18.45162508	4020.52	1043671.17	259.59	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-10	6.36666666667	0.390679174151	354160	220994	110686	791	103390	1381572.86738	26.67403896	4378.57	1138612.54	260.04	0.00802935532306111	1.55080835885705	1.01698155805643	1.09566347353808	0.161039412785885	0.762421756467243	0.114273568637848	1
2015-08-11	7.13333333333	0.381361735643	259204	227498	116923	589	110280	1195838.48023	26.65997778	5348.86	1396006.58	260.99	0.00801898896587118	1.55532122049167	1.01578736726199	1.10044292827863	0.159286143220543	0.764064517607867	0.114782229415242	1
2015-08-12	9.18333333333	0.492138180306	254387	232055	115754	751	109091	1281112.9605	25.19329055	5415.2	1424316.35	263.02	0.00802066122331125	1.55861806687718	1.01851144552237	1.10783315589539	0.156897200953935	0.765585404879841	0.115681427231177	1
2015-08-13	8.78333333333	0.411912726076	262784	226126	118336	828	111008	1461956.27457	25.29193539	4413.03	1148115.92	260.17	0.00803354809685246	1.56043973191645	1.02252102558859	1.11270103725991	0.156166548500645	0.767383146731332	0.116683935889178	1
2015-08-14	8.5	0.416901310878	266961	220370	107950	808	104109	1328948.01854	23.62123658	4032.96	1057840.03	262.3	0.0080416881111683	1.56187768935815	1.02438654611686	1.11391570331524	0.156299087682225	0.766353994237018	0.117622012253861	1
2015-08-15	9.38333333333	0.421532075797	256781	245458	106119	753	101858	1201448.04046	22.59740485	3314.61	864299.75	260.75	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-16	7.45	0.34205330959	215869	228284	86583	755	84478	1145737.75451	18.29530243	4116.63	1051187.48	255.35	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-17	7.28333333333	0.400199201372	335882	230212	108249	704	105299	1414273.9932	22.53259396	4076.46	1042576.5	255.76	0.0080405888927305	1.56271243122112	1.02386842062153	1.1111308645487	0.156381458163269	0.763836905543928	0.117604444507167	1
2015-08-18	8.43333333333	0.439312362671	356892	244699	120131	684	116238	1704654.5782	25.78007236	8612.38	2092779.86	243	0.00803942534187656	1.56271243122112	1.02300429764105	1.10702618449034	0.156346250660563	0.763516144548876	0.117260237991379	1
2015-08-19	7.78333333333	0.419598309617	396888	247961	122864	745	119064	1803977.19267	24.77607127	15219.06	3428173.97	225.26	0.00804569957357792	1.56524161852244	1.02554951506891	1.10555508262366	0.156327186548358	0.764391582519893	0.117063531549207	1
2015-08-20	8.48333333333	0.367367486031	356397	222182	116834	906	113433	1570874.33076	25.1348193	6796.38	1558606.26	229.33	0.00806666290222398	1.56695848656882	1.0332969612803	1.11173615388207	0.15641056522086	0.763230602494238	0.117290633287316	1
2015-08-21	7.58333333333	0.379164999182	325432	235230	116311	809	113062	1529910.59624	23.63760391	6088.28	1397283.81	229.5	0.00811866236918805	1.56836175204828	1.04367683173112	1.1242056082121	0.156459753857515	0.7626485258004	0.117996745649755	1
2015-08-22	7.75	0.373746847016	266554	259239	107795	780	104099	1217558.10519	22.96914083	5011.43	1127901.14	225.07	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-23	8.96666666667	0.385857331492	175666	247407	93783	816	88760	1169074.88374	20.4380634	5332.75	1190125.53	223.17	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-24	7.8	0.41463063477	436393	237850	117026	689	111842	1811809.74776	24.8013553	12589.9	2685223.33	213.28	0.00824803490568372	1.57037395314946	1.05728809831933	1.14169326811981	0.156286385424107	0.758247840889273	0.119672337140908	1
2015-08-25	9.78333333333	0.46420874803	409938	245539	125060	641	117845	2136229.1619	25.66812814	15157.65	3198580.36	211.02	0.00835073068893528	1.57349727076898	1.06440048706966	1.15063014259759	0.15602717369257	0.754585996393079	0.120225109495018	1
2015-08-26	7.98333333333	0.394655535298	377677	243215	125549	742	120364	1656288.98966	25.67958618	10744.19	2398499.53	223.24	0.00837366649361089	1.5666442636537	1.06087288621077	1.14725078557998	0.15602717369257	0.752173782230647	0.119309958921581	1
2015-08-27	8.1	0.37779135352	249168	232198	116334	927	111998	1595398.21748	23.57561436	7320.65	1631500.96	222.86	0.00833201409776785	1.55138818214538	1.05011792824334	1.13534569573417	0.156034720846083	0.753443235586631	0.11827265157823	1
2015-08-28	7.81666666667	0.411350083831	327156	243840	121692	894	114654	1621121.8297	24.08727019	10645.12	2397219.49	225.19	0.0082767753683165	1.54203669122103	1.04086541714243	1.12617305000321	0.156344295153014	0.755920749268647	0.118152473403878	1
2015-08-29	7.46666666667	0.339804470178	215504	250584	113722	910	106197	1154973.29573	23.00206438	4560.92	1032710.07	226.43	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-30	8.45833333333	0.331371188164	176407	229116	92338	627	88602	799631.790139	17.61443105	3603	812608.39	225.54	NA	NA	NA	NA	NA	NA	NA	NA
2015-08-31	7.23333333333	0.390148216823	226345	238504	117985	910	109165	1064439.48177	25.0420155	6988.69	1579946.2	226.07	0.00825300409349003	1.53997782431933	1.03814670051025	1.12271877578745	0.156690201534937	0.756035049784908	0.118272231927116	1
2015-09-01	7.26666666667	0.491588090595	368800	272866	140970	667	130024	1568804.78555	28.84121772	5995.47	1348970.42	225	0.00828692654468311	1.53694587337718	1.03866859305068	1.12475185162274	0.156974289181175	0.757977715455166	0.118344595794033	1
2015-09-02	12.3	0.628061108775	227160	230707	137743	875	132339	1453675.88056	44.13311414	4565.01	1026847.76	224.94	0.00832348387741173	1.5319448806232	1.03759949282137	1.12642929797547	0.15720081933067	0.756475429678044	0.11845702616005	1
2015-09-03	10.75	0.572944211644	256023	249811	137446	911	134325	1211735.9203	36.44597513	5455.02	1222109.89	224.03	0.00831960598346062	1.5285728479605	1.03219839678945	1.12163705170971	0.15720081933067	0.754859407435365	0.118713102483834	1
2015-09-04	7.25	0.318158281477	242701	209983	95408	912	90818	1116494.71852	21.94174192	6255.84	1409779.46	225.35	0.00835533571738913	1.52419042625509	1.02795841291445	1.11540168961048	0.15720081933067	0.75576649838266	0.118676049986352	1
2015-09-05	8.18333333333	0.460029393632	196964	284893	137427	726	127176	1077080.37498	32.06849601	6545.79	1493675.34	228.19	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-06	7.65	0.350899330475	243742	253777	106101	955	101418	961656.671292	21.92532491	5774.36	1355573.27	234.76	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-07	8.03333333333	0.45987907578	220050	238459	119041	1128	108880	950863.32114	25.98789351	8404.81	2002650.76	238.27	0.00838082467314784	1.5228882489374	1.02795841291445	1.11471535743348	0.157152151570107	0.754267267063411	0.118464182946607	1
2015-09-08	8.85	0.613400253461	267926	280276	126751	995	123535	1260514.60893	28.37170322	8129.67	1972298.26	242.61	0.00836694054452049	1.53053337557605	1.0253066179441	1.11705383752675	0.157065266901008	0.753795359635766	0.118528492471663	1
2015-09-09	8.91666666667	0.679001936676	315001	265428	128619	1028	125800	1451482.77587	26.40670885	6839.99	1622516.04	237.21	0.0083196751998802	1.53661759734472	1.02315920868867	1.11771306964247	0.15691714304096	0.755886465852829	0.118736219177562	1
2015-09-10	6.78333333333	0.70385420534	295909	235288	122783	1018	120592	1382058.06135	28.71675844	7908.21	1862119.55	235.47	0.00829125521312672	1.53882612188118	1.0243057511695	1.12065535925409	0.156784291468269	0.75576649838266	0.1190520126338	1
2015-09-11	7.41666666667	0.621992282096	258227	252398	165288	1134	161565	1280146.77375	28.99472893	5469.88	1299265.65	237.53	0.00828761333311233	1.54187501252773	1.02630838925004	1.12674278940952	0.156828796276257	0.754990487119862	0.11986771399084	1
2015-09-12	9.63333333333	0.670481646762	149369	258271	153538	1711	150249	858171.453512	37.79488817	4939.15	1162557.24	235.38	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-13	9.23333333333	0.603658321926	182488	279964	139320	1307	133887	814693.734685	25.41672183	3647.9	837432.48	229.57	NA	NA	NA	NA	NA	NA	NA	NA
2015-09-14	8.1	0.668454674055	229617	234525	163531	893	159347	1223402.05924	30.21206978	8692.46	1984295.59	228.28	0.00830330305395486	1.54329799695353	1.03008783558974	1.13163648214957	0.156973549956832	0.754819522652134	0.120961401216872	1
